2
Theta=90.0000000000002(deg)

Frequency	Phi	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
5900000000	0.6806784083	-4.17356275089329	-5.76071296677264	-9.31465949937452	2.79356790614835	0.123108085282227
5900000000	0.7330382858	-5.37916323233948	-7.60198156350195	-9.35207515348348	2.75172951171644	-0.0105367394823546
5900000000	0.7853981634	-6.2633627530364	-9.72229391868575	-8.86706715244824	2.70013622240989	-0.174722042323326
5900000000	0.837758041	-6.42029648972135	-11.8190058501822	-7.89847951488389	2.65911225222212	-0.287984916484559
5900000000	0.8901179185	-6.10388782996969	-13.6158060617974	-6.95168719240571	2.67545754087395	-0.316963207134687
5900000000	0.9424777961	-5.85563058893603	-14.9958270195709	-6.42015840517974	2.79115051893699	-0.279421508724329
5900000000	0.9948376736	-6.02631871258743	-15.9382041491175	-6.49379540010798	2.99896023334016	-0.207833421179588
5900000000	1.0471975512	-6.7766892274034	-16.5260565335617	-7.2630264876389	-3.03958941132595	-0.13528868217284
5900000000	1.0995574288	-8.16792507539088	-16.9954029457086	-8.7776985448643	-2.82037910800218	-0.0998053291161478
5900000000	1.1519173063	-10.0897227288696	-17.5955129753612	-10.9388442341266	-2.66838309669139	-0.15561462006456
5900000000	1.2042771839	-11.949541550855	-18.4495006852325	-13.050220460076	-2.60267950036149	-0.361441915882265
5900000000	1.2566370614	-12.75353393822	-19.5309091582603	-13.7773778234897	-2.61935592212724	-0.651317266181162
5900000000	1.308996939	-12.5965214310004	-20.8876131631478	-13.2932192355573	-2.68507787388776	-0.829189638897284
5900000000	1.3613568166	-12.5192729503968	-22.9619965191142	-12.93033060429	-2.75771735135235	-0.866639889360925
5900000000	1.4137166941	-13.1397312294346	-26.8278030752789	-13.3295921531229	-2.8373330266638	-0.843498981197982
5900000000	1.4660765717	-14.5957045563957	-35.4061286542072	-14.6318913400846	3.13424452420856	-0.838782506888184
5900000000	1.5184364492	-16.6679246772378	-36.4220402752815	-16.7141288192932	1.20160613656912	-0.926336182811323
5900000000	1.5707963268	-18.5950663586057	-30.722125860242	-18.8696895216862	0.977075142809345	-1.15514830017355
5900000000	1.6231562044	-19.9115135940918	-30.9893484670697	-20.2643075335404	1.03195698808746	-1.4205453572707
5900000000	1.6755160819	-21.9349399293114	-37.7337293999376	-22.050732887324	0.973008129023273	-1.54816561217361
5900000000	1.7278759595	-27.1377008873026	-36.6365395010507	-27.6547053085116	-1.14766379050051	-1.50298369752142
5900000000	1.780235837	-26.6910583478968	-27.4804618527338	-34.4846357138711	-1.13085299846268	1.47877383344403
5900000000	1.8325957146	-18.9924869388205	-23.7404547389829	-20.7650687248124	-0.906866033940517	1.76765645160139
5900000000	1.8849555922	-14.9052655705405	-22.601929310103	-15.7142485374704	-0.651812661782209	1.95742493756714
5900000000	1.9373154697	-12.7470990887307	-23.9566190907068	-13.0889303473188	-0.376933708700397	2.13877156333298
5900000000	1.9896753473	-11.8389835419597	-29.502662348167	-11.9140009234001	-0.0311820021409935	2.29511446058406
5900000000	2.0420352248	-11.8925616365291	-40.9924049014433	-11.8979081083352	2.68436228328051	2.39933117860432
5900000000	2.0943951024	-12.6649259964576	-26.8032622973094	-12.8357158993073	-2.73023488275663	2.4089078704316
5900000000	2.14675498	-13.5198378081728	-22.5652415703355	-14.0976892418011	-2.1790347067455	2.27079122275494
5900000000	2.1991148575	-13.2536691455083	-19.8174875001181	-14.336100954161	-1.54935005616158	2.03430414734314
5900000000	2.2514747351	-11.8258640222507	-17.099284996719	-13.3558945036883	-0.95132932629293	1.90635108480503
5900000000	2.3038346126	-10.4774545014094	-14.868813544116	-12.4415258651039	-0.454581045440697	1.96312579403691
5900000000	2.3561944902	-9.91559684661924	-13.6489791193613	-12.3061964569058	-0.0229665918458233	2.15628263690002
5900000000	2.4085543678	-10.3742203713382	-13.5546479715823	-13.2208066834763	0.393150275843996	2.44996360121166
5900000000	2.4609142453	-12.0616979330847	-14.6199551963824	-15.5766177442148	0.827658701251811	2.87437081577741
5900000000	2.5132741229	-15.0809864404562	-17.1198842446131	-19.34451318084	1.3154418108202	-2.6095065588045
5900000000	2.5656340004	-16.5495656076881	-22.0311494522387	-17.9945918659274	1.98673720385685	-1.34241476850877
5900000000	2.617993878	-12.9310545994846	-27.029685556671	-13.1034446538395	-2.66327715256048	-0.657514657942462
5900000000	2.6703537556	-9.53285203756947	-20.2851827673942	-9.91434475675292	-1.34622043742845	-0.273400689181883
5900000000	2.7227136331	-7.42920938400134	-15.6883493079977	-8.13149103902613	-0.674550810084005	0.0253338645248394
5900000000	2.7750735107	-6.16700181668826	-12.4651212790101	-7.32768836008638	-0.100086574641363	0.296311125279543
5900000000	2.8274333882	-5.27997962370249	-9.66671276933943	-7.24669845637129	0.40045625093795	0.559380565184617
5900000000	2.8797932658	-4.50552831334421	-7.30358350904597	-7.73898104893269	0.804251479381824	0.82625862375909
5900000000	2.9321531434	-3.87905608430596	-5.60365189695779	-8.72382615431042	1.12095975877345	1.11386412356029
5900000000	2.9845130209	-3.54001789786144	-4.64239864933061	-10.0340822541339	1.37517458616296	1.45555339703478
5900000000	3.0368728985	-3.53471728990485	-4.35970442046598	-11.1540544089502	1.58504779867891	1.889965740712
5900000000	3.089232776	-3.75852339627311	-4.62670107818925	-11.1771401954222	1.75963937567909	2.38231559683412
5900000000	3.1415926536	-4.04302396004994	-5.31135605747402	-10.0072805317208	1.90117338671514	2.8018260306391
5900000000	3.1939525311	-4.28708948341181	-6.32558495979612	-8.55128780201299	2.01257937024015	3.09390643141199
5900000000	3.2463124087	-4.53283616341141	-7.67876758397298	-7.41161250176288	2.10997039429859	-2.98962685330726
5900000000	3.2986722863	-4.8860689334533	-9.47817819127914	-6.73938138294454	2.23121266747862	-2.845058387399
5900000000	3.3510321638	-5.38181542765839	-11.7548751014253	-6.51979839198707	2.44690393140692	-2.73453131129618
5900000000	3.4033920414	-5.93168948377122	-13.7883779769846	-6.70862164916591	2.83640850268748	-2.6471527656065
5900000000	3.4557519189	-6.44638075234783	-14.0307025887585	-7.27872898058806	-3.00242697751769	-2.57250532621936
5900000000	3.5081117965	-7.06133401773323	-13.3108448413782	-8.23702268530059	-2.77694827208916	-2.49076037354295
5900000000	3.5604716741	-8.05506398186172	-13.3250215925789	-9.5865580060492	-2.81139556144845	-2.36429665831418
5900000000	3.6128315516	-9.36116002891987	-14.1560297992467	-11.1102921583643	-3.09944704285432	-2.13198581651583
5900000000	3.6651914292	-9.97472957536307	-14.4272302796595	-11.9042209520347	2.67916932235938	-1.75877102494211
5900000000	3.7175513067	-9.03602243654014	-13.4029967036989	-11.0140996643592	2.19436372282176	-1.3767462617262
5900000000	3.7699111843	-7.61839545370551	-12.5545740763811	-9.29911684240167	1.86245635017074	-1.1443378300692
5900000000	3.8222710619	-6.66398650040465	-12.8818217177292	-7.84957031216809	1.63972406211287	-1.04871057561072
5900000000	3.8746309394	-6.29235625975229	-14.7502471675844	-6.96067347307897	1.51207900708239	-1.0331286923802
5900000000	3.926990817	-6.29854774968102	-18.5426722775251	-6.56563793429372	1.60464971653913	-1.05674803151131
5900000000	3.9793506945	-6.37021877444678	-21.4072182594605	-6.50857017787108	2.3685005378344	-1.09002321581415
5900000000	4.0317105721	-6.23508357525081	-16.7513008243056	-6.63891265859518	2.9859671746394	-1.11204687301275
5900000000	4.0840704497	-5.89482797969595	-12.9900864082992	-6.83793458389516	3.10782424488026	-1.1143223368765
5900000000	4.1364303272	-5.65375558960815	-11.2480710612145	-7.0550720993759	3.13708373927552	-1.10513360717154
5900000000	4.1887902048	-5.80325649723058	-11.1216382933971	-7.31443719983481	-3.09368265841614	-1.10444966901754
5900000000	4.2411500823	-6.41871005624415	-12.3134171525588	-7.71088593712961	-2.94885138541659	-1.12920795827327
5900000000	4.2935099599	-7.30933537031598	-14.0857497903751	-8.33343472603209	-2.63030056988683	-1.1846189329727
5900000000	4.3458698375	-8.14401727612329	-14.6696195762361	-9.23732743911927	-2.16750741890037	-1.26086165556167
5900000000	4.398229715	-8.78498627012379	-13.7419673513765	-10.4559118713672	-1.80565060579685	-1.33708556659184
5900000000	4.4505895926	-9.4049245041116	-12.8797933804186	-11.9955835999102	-1.59925052255591	-1.38955482874792
5900000000	4.5029494701	-10.2013582277445	-12.6918612934849	-13.8022358557851	-1.44418476019166	-1.4043429030966
5900000000	4.5553093477	-11.1154828259648	-13.0090309511793	-15.6329909626859	-1.24956895499782	-1.39564410483848
5900000000	4.6076692253	-11.7824301985739	-13.2939182924676	-17.1000734796562	-0.974720080912799	-1.417586185661
5900000000	4.6600291028	-11.8223147689622	-13.0887003942571	-17.7923154822654	-0.661913904006232	-1.52436233664526
5900000000	4.7123889804	-11.4217960359136	-12.660767416824	-17.4737946370645	-0.383258444191211	-1.68393042533428
5900000000	4.7647488579	-11.1107367329309	-12.6219638573701	-16.4290069881026	-0.147261673730405	-1.79725233645835
5900000000	4.8171087355	-11.0901420347292	-13.251453553646	-15.1567427320191	0.0849359108330029	-1.81419185580297
5900000000	4.8694686131	-11.0154476970269	-14.3860170816471	-13.6930886061278	0.352773023527763	-1.75514572442951
5900000000	4.9218284906	-10.3255070548118	-15.545625417758	-11.8782472827883	0.659310068332858	-1.68413701712699
5900000000	4.9741883682	-8.94072342509607	-16.4253455128721	-9.79442955999664	0.956216168455402	-1.66047760393477
5900000000	5.0265482457	-7.25434285691309	-17.2852638513908	-7.70849564677581	1.21229965727097	-1.69739283507081
5900000000	5.0789081233	-5.61487816979771	-18.485736338496	-5.84510666051686	1.48425082899005	-1.7740730412098
5900000000	5.1312680009	-4.21844970451091	-19.6344371931683	-4.34506937064745	1.89485116430011	-1.86459089423012
5900000000	5.1836278784	-3.17138071473821	-19.0744775600343	-3.28438965996806	2.44447189490678	-1.95027278232866
5900000000	5.235987756	-2.50933477127209	-16.7615121380298	-2.67562024815633	2.88411819101691	-2.02087286224195
5900000000	5.2883476335	-2.18739823792837	-14.5504751620794	-2.44705200370086	-3.1135818193272	-2.07001611270521
5900000000	5.3407075111	-2.08172441686992	-13.0622428272015	-2.44285466675663	-2.89043799635871	-2.09390252353301
5900000000	5.3930673887	-2.00763211066762	-12.0912784426816	-2.45601165199492	-2.68136352713459	-2.09339836408859
5900000000	5.4454272662	-1.7907395236986	-11.2797607607016	-2.30898664157281	-2.49186223731811	-2.07762874906283
5900000000	5.4977871438	-1.38422299247537	-10.4425175085977	-1.96024300955521	-2.35713566638503	-2.06286193933557
5900000000	5.5501470213	-0.892735052251553	-9.61423070979429	-1.51871103191489	-2.30055360917046	-2.06305171036426
5900000000	5.6025068989	-0.469908317640528	-8.86739092756475	-1.14835693458398	-2.31182284755044	-2.08443546781743
5900000000	5.6548667765	-0.215728866067997	-8.23309683149136	-0.961869232670886	-2.35747162870615	-2.12644716045184
5900000000	5.707226654	-0.145831146342151	-7.72181528666297	-0.979942786693859	-2.40282847005733	-2.18469536980311
5900000000	5.7595865316	-0.206929260597096	-7.29675543664308	-1.15135443220879	-2.42603147077739	-2.25177816087076
5900000000	5.8119464091	-0.300039419449588	-6.82323421925015	-1.39403901532322	-2.42651838859462	-2.3171648023528
5900000000	5.8643062867	-0.31961683647055	-6.11369846493074	-1.64721411103921	-2.42099405699886	-2.37021306231972
5900000000	5.9166661643	-0.194672801433484	-5.0764307776106	-1.9013502641741	-2.43098160074056	-2.40550239374162
5900000000	5.9690260418	0.0963892754552178	-3.79054173620572	-2.18485650281253	-2.46482209132473	-2.42490395241331
5900000000	6.0213859194	0.5173764970886	-2.45009070602478	-2.53618286706154	-2.51559406711982	-2.43648130547536
5900000000	6.0737457969	0.986126181444439	-1.24389990444327	-2.97602329860642	-2.57273045055014	-2.4493613610489
5900000000	6.1261056745	1.41042932750132	-0.286214453384619	-3.49224643044272	-2.62999700029037	-2.46911631655804
5900000000	6.1784655521	1.73069622820115	0.401943784764754	-4.06015635084009	-2.68592984435819	-2.49521890667208
5900000000	6.2308254296	1.93546686096879	0.866232607209876	-4.67530170723317	-2.74007602086989	-2.52156221692939
5950000000	0	1.96914408004808	1.08110589798783	-5.36083834335953	-1.07839785275072	-0.594840543243263
5950000000	0.05235987756	2.08322809579051	1.39510916167974	-6.25749747272161	-1.12802108143505	-0.624550123682194
5950000000	0.10471975512	2.13270840209168	1.61911641133438	-7.3932178747986	-1.1690975377338	-0.625041955554648
5950000000	0.15707963268	2.09178136804345	1.73124964439751	-8.89564575809781	-1.20086375758533	-0.578348157243767
5950000000	0.20943951024	1.91625373566861	1.68138043054047	-10.8701601874917	-1.22319395819142	-0.461928054653745
5950000000	0.2617993878	1.54512575641177	1.39980224326374	-13.2818176154628	-1.23954429525856	-0.234369456583493
5950000000	0.31415926536	0.935503182856488	0.836989396227695	-15.5565335873271	-1.25880996524123	0.173053729008612
